searchTUCR,ngenes,meancor,mediancor,mincor,maxcor
uc.165,1,-0.537423095717566,-0.537423095717566,-0.537423095717566,-0.537423095717566
uc.166,3900,0.161023172449478,0.336727283150626,-0.585397445335513,0.898698462414838
uc.167,5,-0.361240168855006,-0.320659076866519,-0.555150141364654,-0.300372543863082
uc.168,4850,0.471270274588406,0.499711765342865,-0.43061202204688,0.877071626881033
uc.169,684,0.137983410842736,0.323528137799371,-0.497346421203879,0.877756747238908
uc.170,7241,-0.114817295587994,-0.333479354026777,-0.76570312421799,0.754444182573792
uc.171,419,0.31460121902064,0.313607223747442,0.300007916784584,0.415161734449206
uc.172,7,0.321186147524926,0.306176456938607,0.302791713037488,0.415161734449206
uc.173,3393,-0.201136454720745,-0.340337200424776,-0.523128385676626,0.791716404396636
uc.174,7174,0.110980615595063,0.328651707887028,-0.756697099271929,0.809362917235022
uc.175,1977,0.3755621882609,0.371148780041695,0.300065518217249,0.490941651477663
uc.176,4179,0.0152367708681012,0.30718507349415,-0.741514890379833,0.611945062974837
uc.177,5316,-0.126975978983048,-0.334571961296933,-0.650047728201316,0.982751146341308
uc.178,5229,-0.128414132503396,-0.334865792301791,-0.644838028957232,0.982751146341308
uc.179,5286,-0.119507933054825,-0.331203278458793,-0.656938515702988,0.999222517155308
uc.180,5240,-0.119571107587338,-0.330810988133013,-0.65436273978985,0.998972819949569
uc.181,5236,-0.120695573217036,-0.331108140547496,-0.6539656265953,0.999222517155308
uc.182,4964,-0.122827698034001,-0.333529675657525,-0.646431122609154,0.755764283653842
uc.183,2580,0.0445579127253188,0.309211269861347,-0.564934013145502,0.561768300284549
uc.184,549,0.1280602850607,0.315053083405601,-0.394403743274146,0.662675636595928
uc.185,1070,0.284640128222485,0.334506397580922,-0.406646914137466,0.5982151745651
uc.186,5855,0.21524857760593,0.367579402164467,-0.64608979089679,0.836525132151154
uc.187,521,-0.0343257387644025,-0.304664260085483,-0.554279659050477,0.62208291512388
uc.188,164,0.120071639021434,0.309337210434504,-0.399609256632127,0.376046266781081
uc.189,5271,0.239205531997023,0.372280334252105,-0.611261034587249,0.719620977113213
uc.190,2274,0.388167736019227,0.387224766614101,0.300040311903113,0.500036672002155
uc.191,5737,0.44674589838261,0.488640688086877,-0.485042645989603,0.971011009790424
uc.192,5581,0.456168017183214,0.490566195693815,-0.461199110772196,0.952208555405208
uc.193,5019,0.162308350917526,0.337034900280363,-0.665254142434785,0.889527367960318
uc.194,3029,-0.0138593603417407,-0.301015259374792,-0.620307644428995,0.523472447314709
uc.195,2396,-0.19687890391626,-0.338001202987267,-0.593301672261498,0.508785719940561
uc.196,0,NaN,NA,Inf,-Inf
uc.197,49,-0.0927663746840877,-0.303891600109561,-0.424867439356975,0.504988120273247
uc.198,363,-0.0250614117346341,-0.302503250886543,-0.466562049846624,0.504988120273247
uc.199,10,0.204834652949093,0.313033802850225,-0.429382554500692,0.49593113671377
uc.200,944,0.339184324935408,0.338469567243075,0.300037126989775,0.739720419207394
uc.201,5329,0.427479878973375,0.473515807634874,-0.467241801350585,0.894158686942128
uc.202,498,-0.121959767151443,-0.315164236881115,-0.595930044743483,0.396829191277705
uc.203,5493,0.152102950086666,0.32863955971758,-0.674597313207108,0.781879117069225
uc.204,2088,0.372796843868376,0.373332038135242,-0.333267602788528,0.752222933013993
uc.205,5294,0.41653956780309,0.470637828944674,-0.459744879341833,0.875271240869536
uc.206,5297,0.449075699247165,0.492061467007483,-0.460179028528634,0.930362688831237
uc.207,2848,0.385375891127761,0.396596010122565,-0.394824424827401,0.555779935227963
uc.208,5179,0.181303894661748,0.354089019237787,-0.627026810600484,0.903159525029324
uc.209,4864,0.205612215603702,0.358549262874557,-0.596201490357447,0.903159525029324
uc.210,2,0.42283414518291,0.42283414518291,0.411851244527636,0.433817045838183
uc.211,3539,0.093798328622019,0.319914626123023,-0.710190084727795,0.567650835220774
uc.212,3487,0.292219013758204,0.370799622542271,-0.415398237013971,0.581237675522849
uc.213,1494,0.246920552852667,0.328150402527547,-0.382477698781816,0.581237675522849
uc.214,3567,0.47775230371782,0.48034872071131,-0.362845801965729,0.729068431047991
uc.215,1928,0.0786572078566688,0.314949664719623,-0.679452031110234,0.533185432024395
uc.216,2089,-0.0723948831462397,-0.314484257883343,-0.667992075935614,0.608632662105264
uc.217,5234,0.0427553688350499,0.313224670156725,-0.671461083543917,0.655012189118334
uc.218,184,-0.0170824617188253,-0.30032904704663,-0.37597082983372,0.386583416065249
uc.219,2,0.393345624065569,0.393345624065569,0.391927609649741,0.394763638481397
uc.220,1417,0.341675848367138,0.340671889317892,-0.302081659358049,0.444022054159906
uc.221,2133,0.122233321531087,0.314257219061069,-0.463562316469369,0.501073224797553
uc.222,18,0.0929312112306313,0.00147693531259013,-0.338894343684908,0.925643102251188
uc.223,37,-0.0995613796375628,-0.306016756284062,-0.346017265870196,0.913054868777021
uc.224,11,0.177136657020653,0.339260062733693,-0.339820152493651,0.925643102251188
uc.225,546,-0.0972724002179901,-0.309864313592027,-0.511173858959298,0.748683584319671
uc.226,109,-0.0742752779788605,-0.308426279720929,-0.388710756180324,0.579132174813523
uc.227,688,-0.0680096597522163,-0.307080744832933,-0.53257574861388,0.748683584319671
uc.228,6176,0.423897803276395,0.465025374659556,-0.501249305006411,0.98283741199402
uc.229,5922,0.440299553495249,0.479569554412425,-0.497296463563226,0.984412488136198
uc.230,5892,0.44699415093121,0.485900707141759,-0.494816872032912,0.988715215058998
uc.231,4516,-0.0433992131038685,-0.306857573405428,-0.813416947924847,0.752642340601912
uc.232,1,-0.304445866027985,-0.304445866027985,-0.304445866027985,-0.304445866027985
uc.233,377,-0.298460824432691,-0.325355914065578,-0.453522650648676,0.394437958343154
uc.234,55,-0.295232186386754,-0.313102642477098,-0.375383349819051,0.302670049347957
uc.235,2776,0.42536880594966,0.421093544544653,-0.307955003544354,0.582838048976687
uc.236,4253,0.43734372287589,0.465271249969288,-0.423151681042759,0.750641578042662
uc.237,1499,-0.035617081396907,-0.302184395562597,-0.779552765369254,0.802532552089258
uc.238,1245,-0.10061521401344,-0.330156579439474,-0.824884455893955,0.802532552089258
uc.239,4,0.385494448696051,0.313460399242537,0.300991418023516,0.614065578275615
uc.240,2387,-0.0583046490261012,-0.314634949783016,-0.538018128526723,0.543547320077421
uc.241,4186,0.48230646046295,0.492352249595289,-0.391240760338911,0.794578003532524
uc.242,5559,0.453760151043279,0.494565900861838,-0.468879483789246,0.963044995545671
uc.243,4953,-0.0960881683464511,-0.321546939707771,-0.708475327386342,0.704294264153073
uc.244,5364,0.455894738783129,0.491905861241516,-0.482830223189627,0.927379062015723
uc.245,1007,-0.0210413855681688,-0.301989296871232,-0.843205624374961,0.733615850312713
uc.246,392,0.0912597611790412,0.306632900518777,-0.398711566058288,0.452369439027564
uc.247,5143,0.42532737771625,0.471388103529703,-0.449519305579695,0.879030621576787
uc.248,5505,0.430662634472986,0.476101593275647,-0.482727031997459,0.902140716751097
uc.249,5005,0.46909823236437,0.501544500974129,-0.445977408954702,0.904600743813761
uc.250,4572,0.503731882995053,0.516828718090581,-0.415550020883932,0.883058899967332
uc.251,1,-0.343279332369366,-0.343279332369366,-0.343279332369366,-0.343279332369366
uc.252,24,-0.132456325738377,-0.303370229796047,-0.369368868473089,0.321109605607631
uc.253,1949,-0.155633908153642,-0.328638376749769,-0.551936290813527,0.50364253988649
uc.254,2586,0.412919545887617,0.410492605996191,-0.329469093145976,0.559709663300062
uc.255,1001,-0.11265579618124,-0.317488268144224,-0.46781745168714,0.765702396237798
uc.256,925,-0.0836325014331495,-0.311515281669186,-0.453797190178455,0.765702396237798
uc.257,4682,-0.160490086733044,-0.328182342658456,-0.667622807983395,0.728472215271023
uc.258,4707,-0.199057670413892,-0.358894780473023,-0.719606508506904,0.728472215271023
uc.259,4117,0.485623514593204,0.500260616908614,-0.417418018055729,0.799303413954106
uc.260,5128,0.413869812789602,0.468586835752199,-0.462118731749309,0.864687318858054
uc.261,5931,0.398987965782435,0.454223331583148,-0.521203970039975,0.920501924142644
uc.262,5866,0.435590471669185,0.481664135418875,-0.49214372876914,0.974586939489377
uc.263,7735,0.166342750966687,0.346599013040855,-0.725357461023486,0.96398681991863
uc.264,6818,0.163584772530824,0.343006976780162,-0.702005403432973,0.96398681991863
uc.265,1405,-0.026177930968961,-0.305219526976671,-0.486029696131968,0.786003488845069
uc.266,2698,0.43059838007449,0.424533796935385,0.300050139635701,0.59883969057202
uc.267,15,-0.227953292790903,-0.305731388048931,-0.417571985866265,0.395993288022633
uc.268,7416,-0.0050121572888334,-0.307355784849094,-0.709388669534302,0.720496828281303
uc.269,4118,0.0291851450953685,0.30926077251438,-0.661050147825478,0.645536889941225
uc.270,183,-0.229007860013069,-0.313860924844235,-0.375836426490835,0.982546128919832
uc.271,198,-0.214790670904431,-0.314310088622489,-0.380223144128248,0.982546128919832
uc.272,5157,0.0514831174623882,0.312833198808661,-0.62440881183623,0.805369763888725
uc.273,402,-0.0426334955520388,-0.304902810094537,-0.693057889894816,0.986479132902794
uc.274,465,-0.0470478093065281,-0.305764875137748,-0.699854767951764,0.986479132902794
uc.275,5,0.295011442938638,0.373002672597279,-0.455491018089398,0.611068574824079
uc.276,1629,0.361325238814776,0.360158554085743,0.300035853024439,0.845929635254625
uc.277,2265,0.394872273253922,0.393530895024346,-0.309927738866225,0.845929635254625
uc.278,61,0.323371977097684,0.30832927636039,0.300097003360539,0.598131456843059
uc.279,3,0.520824965352693,0.521867887974768,0.507778013360257,0.532828994723054
uc.280,1274,0.0337765662967739,0.305045721705912,-0.735828910095356,0.663040991654617
uc.281,3019,-0.238344787031521,-0.341672316096279,-0.797812510521589,0.499687423505207
uc.282,337,-0.0487657783057242,-0.306618977897611,-0.40829961116758,0.566162752711499
uc.459,1646,-0.0111544250172569,-0.302021464495951,-0.541173012682325,0.576791536502292
uc.460,0,NaN,NA,Inf,-Inf
uc.461,2211,-0.248229285622341,-0.3412101396721,-0.776516632982417,0.97615983169098
uc.462,2065,-0.24430572843096,-0.339261427696552,-0.780777501044197,0.97615983169098
uc.463,854,-0.277217865442865,-0.327934692897006,-0.65927251119497,0.999774599133158
uc.464,848,-0.277759653257712,-0.328102446832422,-0.658610140218085,0.999774599133158
uc.465,870,-0.27500350366616,-0.328229752368438,-0.660207237761061,0.999519533073505
uc.466,1769,0.366763932508852,0.364444992451755,0.300027299257187,0.460632287195466
uc.467,1,0.301530032367819,0.301530032367819,0.301530032367819,0.301530032367819
uc.468,4010,0.495940669351145,0.501239977760205,-0.393688502735841,0.927149384265254
uc.469,4291,0.502821602235623,0.510559807667633,-0.414718212517437,0.927149384265254
uc.470,5642,0.439501874557219,0.486272705019697,-0.48695732489119,0.957308329640351
uc.471,433,0.235855515207459,0.322551916362356,-0.402674781219203,0.865142670467937
uc.472,1137,0.186144553094661,0.322983335623438,-0.4756801837422,0.661121125894164
uc.473,650,0.0375262418309598,0.302107502654853,-0.419993793968866,0.556545315401968
uc.474,706,0.126805972112332,0.312161409588045,-0.42160763505625,0.485357406424971
uc.475,523,0.293107352007843,0.327272230922597,-0.368901960177664,0.493008205246735
uc.476,5636,0.448178608608321,0.486750260025425,-0.488191615306148,0.959920504563071
uc.477,1267,0.0999498004653769,0.327722577668662,-0.778382264218591,0.891235937470142
uc.478,5703,-0.012741050532217,-0.300799140255394,-0.813710687932181,0.651390851654926
uc.479,61,0.268981286150351,0.314092058555087,-0.382535664204577,0.537385058752551
uc.480,895,0.280118643385121,0.331596888248671,-0.42571926717874,0.781031293138514
uc.481,2589,0.239898388221172,0.337831674600134,-0.482082132545174,0.781031293138514
uc.482,5255,0.45903157918936,0.489038256269047,-0.464260995458314,0.923638699790979
