"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"292","uc.117",0.067631602803559,-1.17884227577268,4.08292886618939,-0.288724666631995,0.772792084974998,NA
"293","uc.118",0.0769749350658284,-1.68966851160373,3.54180317166996,-0.477064486564071,0.633316202331286,NA
"294","uc.119",3.9702667355926,0.238797637778782,0.58259697723925,0.409884786753223,0.681890465753029,0.788056450302327
"295","uc.120",3.87778620596633,-0.244546601381899,0.560210229728638,-0.436526483103236,0.662454788982365,0.77525668803509
"296","uc.121",3.62360469622373,2.39549143261105,1.13760656958514,2.10572925355435,0.035227877227035,0.0887742506121281
"297","uc.122",3.01781822918115,0.384618937177156,1.03370704353575,0.372077311054768,0.709835288697159,0.808185961227489
"298","uc.123",0.0601906960327899,-0.0247301800472373,4.40981353814489,-0.00560798769229611,0.995525496656658,NA
"299","uc.124",0.0547109438323109,-0.0595385304107671,6.37797789025073,-0.00933501674594651,0.992551842438955,NA
"300","uc.125",0.062192416568684,0.0274141297910875,4.42408958811696,0.00619655846588674,0.995055893310065,NA
"301","uc.126",0.0272174754279981,-0.111691538864915,6.72726161345624,-0.0166028237465157,0.986753471845594,NA
"302","uc.127",5.02037055648908,4.61470000267283,1.4737330622798,3.13129977252061,0.00174034414987451,0.00747556918923369
"303","uc.128",4.0790787844099,4.32314930981098,1.77368367673538,2.43738461740151,0.0147939346508104,0.0440323409291837
"304","uc.129",62.1509099370733,-0.214577451011293,0.330825651642102,-0.648611889514028,0.51658926859123,0.648287562131699
"305","uc.130",0.0812917856834624,0.0100443339852613,3.77438821250112,0.00266118200348167,0.997876686472114,NA
"306","uc.131",81.8486776523642,0.365914156622969,0.512526710972487,0.71394163228814,0.475263272288626,0.617352291838834
"307","uc.132",77.8645335826968,-0.0993917561291113,1.04253908796598,-0.0953362394526881,0.924047758811498,0.951345189140603
"308","uc.133",77.9414692924056,-0.0979204105690065,1.04252413842053,-0.0939262765822955,0.925167720411219,0.951345189140603
"309","uc.134",1.49814043647712,0.941988785208295,3.0773555358239,0.306103332631696,0.759525970571963,0.854466716893458
"310","uc.135",24.8990977233684,0.767674392667785,0.461632683758468,1.66295502826538,0.0963214379342086,0.190586535769767
"311","uc.136",2.67466155999403,0.118768279474568,0.738215295086737,0.16088569319146,0.872183430689021,0.931314510735734
"312","uc.137",0.268177010289584,0.428632021420921,1.61896970948397,0.264756047571478,0.791197397856835,NA
"313","uc.138",474.154811123008,0.475107760607483,0.183399173980331,2.59056652380798,0.00958181002490186,0.0304075427976994
"314","uc.139",69.0930361316497,0.139011904995702,0.194596034176425,0.714361449266079,0.47500370362128,0.617352291838834
"315","uc.140",0.454665168290063,1.1829233412706,1.30208983204344,0.90848059186068,0.36362436320818,NA
"316","uc.141",1167.30152552172,0.654661180677822,0.289504015952316,2.26131985949947,0.0237394573306733,0.0650254700796703
"317","uc.142",0.228571299928017,0.582178634514014,1.93804726251508,0.300394446396781,0.763876299331831,NA
"318","uc.143",243.232485255568,-2.23858622279763,0.225483250681108,-9.92794904293614,3.14660914063105e-23,1.18941825515854e-20
"319","uc.144",1560.30358891641,-0.180160602082291,0.208310268584876,-0.864866640066205,0.387111989529517,0.533573394485352
"320","uc.145",0.17594956634626,0.323667051762005,1.99549350274847,0.162199000556106,0.871149146819444,NA
"321","uc.146",0.00950981117794189,-0.181274014839831,8.61180177666705,-0.0210494876148889,0.983206178998728,NA
"322","uc.147",39.5781636628274,0.59168812846203,0.259035575897335,2.28419639430739,0.0223599913888045,0.0626079758886525
"323","uc.148",17.4690148680563,-0.0872105146195553,0.359746808367583,-0.242421927286274,0.808453245497092,0.888358508133433
"324","uc.149",17.3841683340903,-0.0968051521715942,0.369703653399563,-0.261845267909675,0.793440737507286,0.875833332020573
"325","uc.150",0.0883425362924726,0.0100399974635417,4.02677256001609,0.00249331128438541,0.998010627482103,NA
"326","uc.151",615.923693374918,-0.250837056208064,0.140994189212442,-1.77905953152522,0.0752300024612925,0.160660683222421
"327","uc.152",0.0817579723052356,-0.0421101682167027,4.32775808997823,-0.00973025001425496,0.992236506246107,NA
"328","uc.153",266.604542401792,1.30933719164624,0.192924592289923,6.78678221425811,1.1466209376474e-11,4.81580793811909e-10
"329","uc.154",623.324707483798,0.789230531812311,0.297745711231988,2.65068648192009,0.00803283687444722,0.0266351959521145
"330","uc.155",12.4650035162198,5.36596870993819,1.22014873101663,4.3977988695421,1.09354244342225e-05,9.5793773823436e-05
"331","uc.156",0.49903286095725,1.28411398015291,1.39233699578965,0.922272398159354,0.356386507654722,0.503999516405977
"332","uc.157",0.927926910359126,2.1351572138944,1.27525972417813,1.67429204687732,0.0940732167865905,0.189147212475166
"333","uc.158",0.62365137725287,0.878770964472814,1.27559715934798,0.688909471170349,0.490880238869021,0.633285768916348
"334","uc.159",1.64842277012326,1.79117139772014,1.35636422802607,1.3205681488127,0.186645398944923,0.320690730914459
"335","uc.160",0.47148373055114,0.664913573004452,1.13061818257275,0.58809736412643,0.556466942274883,0.68286228313723
"336","uc.161",105.480525130235,1.25234751815464,0.200768246702256,6.23777683336497,4.4383321250657e-10,1.11845969551656e-08
"337","uc.162",0.628941372241957,1.0266195691477,1.56428065510595,0.656288605114894,0.511638447825558,0.647896774076382
"338","uc.163",2.19807654859145,1.6482288349843,1.04909597989617,1.57109441516249,0.116160719665846,0.218451502655173
